Date,Order ID,Product,Category,Sales,Cost,Discount,Quantity,Region,Profit
2023-11-08,e929a,Mouse,Furniture,85.1,50.75,5,6,South,34.35
2023-11-09,e4920,Keyboard,Accessories,1976.63,1093.25,20,3,South,883.38
2023-11-10,aae3f,Desk,Electronics,73.29,63.32,5,7,North,9.97
2023-11-11,d32e6,Chair,Clothing,946.93,703.9,15,1,East,243.03
2023-11-12,d24c7,Laptop,Accessories,851.15,542.58,20,7,East,308.57
2023-11-13,d72d8,Keyboard,Electronics,1043.07,578.46,10,3,North,464.61
2023-11-14,db63a,Printer,Clothing,1195.25,838.2,20,8,West,357.05
2023-11-15,59445,Smartphone,Electronics,1759.73,958.36,20,3,South,801.37
2023-11-16,1d073,Tablet,Electronics,690.56,408.97,5,8,South,281.59
2023-11-17,e4533,Chair,Clothing,1761.97,1536.9,10,1,South,225.07
2023-11-18,62327,Headphones,Clothing,1996.49,1555.85,0,7,South,440.64
2023-11-19,b59f7,Laptop,Accessories,382.82,332.44,0,3,North,50.38
2023-11-20,4524c,Laptop,Accessories,1579.54,1144.39,10,9,West,435.15
2023-11-21,31cd7,Desk,Accessories,1096.9,881.28,20,2,South,215.62
2023-11-22,8cc1a,Tablet,Furniture,1484.61,757.8,0,7,East,726.81
2023-11-23,ceba3,Keyboard,Furniture,667.83,535.27,10,2,North,132.56
2023-11-24,68ede,Monitor,Clothing,528.49,321.28,5,3,West,207.21
2023-11-25,ac0e7,Chair,Clothing,148.75,106.95,5,8,South,41.8
2023-11-26,cf133,Keyboard,Electronics,1011.96,699.36,10,1,South,312.6
2023-11-27,2cd3b,Tablet,Clothing,530.84,386.26,10,10,North,144.58
2023-11-28,3f09d,Tablet,Electronics,266.43,227.55,15,7,North,38.88
2023-11-29,de5e9,Mouse,Furniture,653.62,415.26,0,2,East,238.36
2023-11-30,dd9cc,Printer,Furniture,662.78,493.25,10,4,North,169.53
2023-12-01,5f721,Keyboard,Accessories,1627.16,1119.31,15,9,South,507.85
2023-12-02,78bac,Smartphone,Clothing,783.5,473.78,10,5,South,309.72
2023-12-03,1f515,Headphones,Electronics,1273.5,1115.56,5,4,East,157.94
2023-12-04,461a6,Headphones,Furniture,1432.33,838.51,0,5,South,593.82
2023-12-05,5435a,Keyboard,Clothing,1310.67,1115.75,15,3,East,194.92
2023-12-06,93669,Desk,Electronics,1674.18,928.15,10,8,North,746.03
2023-12-07,6cfc0,Chair,Electronics,351.77,187.44,5,10,East,164.33
2023-12-08,b5e65,Monitor,Accessories,873.65,581.59,5,7,North,292.06
2023-12-09,40742,Tablet,Electronics,1283.73,1035.38,0,3,South,248.35
2023-12-10,ea675,Smartphone,Accessories,553.11,277.27,0,6,South,275.84
2023-12-11,a7388,Desk,Electronics,1430.34,880.25,5,10,West,550.09
2023-12-12,d9f6c,Chair,Electronics,1978.56,1230.0,0,9,West,748.56
2023-12-13,382f4,Tablet,Furniture,174.85,90.74,20,3,West,84.11
2023-12-14,ec437,Monitor,Electronics,124.16,99.75,20,4,South,24.41
2023-12-15,31f42,Mouse,Furniture,447.92,309.2,20,10,West,138.72
2023-12-16,5e206,Chair,Electronics,1889.89,1519.33,15,5,North,370.56
2023-12-17,d8be2,Monitor,Accessories,1517.9,916.33,5,9,East,601.57
2023-12-18,db6bb,Printer,Furniture,530.1,441.48,0,3,North,88.62
2023-12-19,e01ed,Laptop,Accessories,1310.15,680.36,10,9,North,629.79
2023-12-20,f05a8,Tablet,Accessories,1393.07,1245.57,20,2,East,147.5
2023-12-21,48a52,Smartphone,Clothing,1045.0,661.17,5,4,West,383.83
2023-12-22,74868,Chair,Electronics,142.07,81.01,10,6,West,61.06
2023-12-23,7eec3,Printer,Electronics,1525.06,833.71,20,6,South,691.35
2023-12-24,532cf,Laptop,Electronics,465.63,330.67,10,6,North,134.96
2023-12-25,85f62,Printer,Clothing,763.56,533.37,15,4,North,230.19
2023-12-26,4458a,Chair,Accessories,515.65,428.6,0,3,South,87.05
2023-12-27,64d76,Headphones,Furniture,1488.62,1242.36,15,9,West,246.26
2023-12-28,74bdd,Monitor,Electronics,1107.46,557.18,15,3,North,550.28
2023-12-29,bcd13,Chair,Furniture,917.37,613.98,15,6,East,303.39
2023-12-30,6350f,Smartphone,Furniture,217.75,174.79,0,2,South,42.96
2023-12-31,dd521,Mouse,Clothing,1460.4,1076.27,20,5,South,384.13
2024-01-01,568b7,Monitor,Electronics,345.26,234.23,5,8,East,111.03
2024-01-02,37805,Monitor,Accessories,868.48,671.17,10,10,South,197.31
2024-01-03,253cf,Keyboard,Clothing,578.25,455.11,5,1,North,123.14
2024-01-04,4aeb4,Keyboard,Electronics,738.73,516.68,20,7,West,222.05
2024-01-05,58399,Monitor,Clothing,1259.77,1116.75,5,2,East,143.02
2024-01-06,481d9,Smartphone,Clothing,1507.06,983.38,5,6,East,523.68
2024-01-07,5db1a,Monitor,Furniture,1297.48,767.07,0,4,East,530.41
2024-01-08,25914,Tablet,Clothing,679.48,356.0,10,6,South,323.48
2024-01-09,35739,Desk,Clothing,215.6,183.57,20,1,East,32.03
2024-01-10,d17cc,Smartphone,Clothing,1909.38,1455.76,5,5,North,453.62
2024-01-11,6fe26,Keyboard,Clothing,1761.03,1438.04,20,5,East,322.99
2024-01-12,24015,Laptop,Furniture,762.13,639.47,20,3,South,122.66
2024-01-13,808e1,Smartphone,Furniture,891.53,511.05,15,4,East,380.48
2024-01-14,b2689,Monitor,Furniture,798.33,551.23,10,9,West,247.1
2024-01-15,870b3,Laptop,Accessories,1577.77,865.29,0,5,East,712.48
2024-01-16,6011e,Smartphone,Electronics,1271.93,1134.78,0,2,North,137.15
2024-01-17,2101b,Mouse,Accessories,997.57,753.28,15,2,North,244.29
2024-01-18,b9d96,Mouse,Accessories,389.41,291.04,5,6,West,98.37
2024-01-19,c5512,Desk,Clothing,1418.61,1024.14,5,2,South,394.47
2024-01-20,372e8,Smartphone,Furniture,1956.64,1316.74,10,5,East,639.9
2024-01-21,c8ec7,Smartphone,Accessories,1454.73,924.98,15,2,East,529.75
2024-01-22,61793,Mouse,Electronics,147.21,83.56,5,10,East,63.65
2024-01-23,a3e74,Desk,Accessories,994.05,575.64,5,1,West,418.41
2024-01-24,65d62,Printer,Electronics,1113.66,957.7,10,6,South,155.96
2024-01-25,3cabe,Mouse,Accessories,1529.04,1365.07,20,7,East,163.97
2024-01-26,4b61e,Laptop,Accessories,166.47,108.11,20,10,East,58.36
2024-01-27,d571c,Mouse,Clothing,1703.77,1394.41,10,4,North,309.36
2024-01-28,e4b92,Headphones,Electronics,1319.12,795.93,20,6,North,523.19
2024-01-29,57d50,Printer,Accessories,1949.63,1235.88,10,4,North,713.75
2024-01-30,1bfaa,Keyboard,Furniture,1762.58,1411.55,15,7,West,351.03
2024-01-31,d3506,Laptop,Clothing,910.88,481.39,0,5,South,429.49
2024-02-01,c85e4,Printer,Furniture,877.68,539.96,20,6,North,337.72
2024-02-02,36217,Monitor,Accessories,1109.29,862.84,20,10,West,246.45
2024-02-03,8f955,Tablet,Electronics,465.54,259.64,20,2,East,205.9
2024-02-04,8d16f,Monitor,Accessories,1095.23,916.97,0,8,South,178.26
2024-02-05,e2126,Smartphone,Electronics,1620.68,1280.39,10,8,North,340.29
2024-02-06,9911b,Desk,Accessories,1382.97,1184.39,0,6,West,198.58
2024-02-07,b2390,Headphones,Electronics,1131.05,985.93,10,5,West,145.12
2024-02-08,903a8,Chair,Accessories,1780.5,1514.1,0,7,West,266.4
2024-02-09,c0db7,Mouse,Electronics,903.54,693.93,20,10,East,209.61
2024-02-10,518d9,Chair,Electronics,1513.04,1082.74,20,5,West,430.3
2024-02-11,4d248,Chair,Clothing,1532.84,1222.85,10,7,East,309.99
2024-02-12,5134f,Printer,Electronics,1700.45,1225.88,10,7,East,474.57
2024-02-13,4f28b,Chair,Clothing,627.96,521.55,10,10,South,106.41
2024-02-14,366a5,Printer,Electronics,312.13,244.28,20,9,West,67.85
2024-02-15,a18e0,Mouse,Clothing,1939.29,1279.93,15,10,North,659.36
2024-02-16,b33ab,Headphones,Accessories,720.56,409.74,20,9,South,310.82
2024-02-17,a68e5,Keyboard,Electronics,1656.64,1225.89,0,8,South,430.75
2024-02-18,dd512,Desk,Electronics,977.12,743.56,0,6,West,233.56
2024-02-19,48b36,Smartphone,Electronics,1006.68,524.87,20,3,South,481.81
2024-02-20,c236f,Desk,Electronics,1722.02,1185.21,5,4,East,536.81
2024-02-21,5470a,Laptop,Electronics,735.3,429.04,20,1,East,306.26
2024-02-22,927bc,Keyboard,Clothing,1063.27,872.66,0,3,East,190.61
2024-02-23,ce502,Mouse,Clothing,1802.41,932.42,5,7,East,869.99
2024-02-24,3bd86,Monitor,Furniture,1190.23,600.86,5,6,North,589.37
2024-02-25,ea9c8,Printer,Accessories,1025.38,685.79,15,10,East,339.59
2024-02-26,2c82f,Headphones,Furniture,807.51,603.64,20,4,South,203.87
2024-02-27,a6f17,Headphones,Accessories,1889.4,1045.57,10,2,West,843.83
2024-02-28,1bb02,Monitor,Furniture,489.01,429.06,20,6,West,59.95
2024-02-29,db17d,Headphones,Accessories,799.63,695.64,5,2,South,103.99
2024-03-01,a36fa,Laptop,Electronics,1883.15,1171.38,10,5,West,711.77
2024-03-02,63aca,Laptop,Electronics,1972.04,1362.23,0,10,East,609.81
2024-03-03,7887e,Printer,Accessories,999.01,604.28,5,8,South,394.73
2024-03-04,d348c,Headphones,Furniture,1159.97,702.8,15,2,West,457.17
2024-03-05,e36c9,Smartphone,Furniture,65.6,54.13,15,7,North,11.47
2024-03-06,b1ea5,Chair,Accessories,1332.25,840.19,5,4,North,492.06
2024-03-07,1a3ba,Tablet,Electronics,304.51,188.23,15,1,West,116.28
2024-03-08,5ff49,Headphones,Furniture,1954.99,1544.73,20,8,North,410.26
2024-03-09,717dc,Chair,Clothing,1537.82,1050.75,15,2,West,487.07
2024-03-10,50065,Printer,Electronics,1357.83,1149.43,15,3,South,208.4
2024-03-11,52a9d,Laptop,Clothing,1349.72,865.6,10,1,West,484.12
2024-03-12,24320,Printer,Accessories,1600.18,1369.75,0,1,South,230.43
2024-03-13,2cb97,Mouse,Electronics,1423.63,990.17,0,7,South,433.46
2024-03-14,a8117,Printer,Accessories,152.6,115.64,0,4,West,36.96
2024-03-15,f2dec,Printer,Clothing,758.25,675.44,0,5,North,82.81
2024-03-16,d96cb,Keyboard,Electronics,1903.14,1480.44,10,9,South,422.7
2024-03-17,5c202,Printer,Electronics,1704.34,1063.08,5,1,West,641.26
2024-03-18,34100,Chair,Accessories,1695.63,1306.13,20,9,South,389.5
2024-03-19,c0b66,Monitor,Electronics,1168.04,608.48,5,5,North,559.56
2024-03-20,de071,Smartphone,Furniture,637.3,351.57,20,6,South,285.73
2024-03-21,55f35,Printer,Clothing,1553.48,886.99,0,2,North,666.49
2024-03-22,4796a,Printer,Electronics,563.61,388.98,15,10,South,174.63
2024-03-23,68ee4,Smartphone,Electronics,241.2,200.12,0,4,North,41.08
2024-03-24,3b1bb,Smartphone,Furniture,1266.26,1125.67,10,4,South,140.59
2024-03-25,ac01c,Monitor,Clothing,1108.16,586.8,0,7,East,521.36
2024-03-26,9dcfa,Tablet,Accessories,929.81,491.08,0,4,South,438.73
2024-03-27,57117,Monitor,Furniture,1890.82,1476.37,20,5,East,414.45
2024-03-28,71084,Mouse,Clothing,114.14,58.48,15,3,East,55.66
2024-03-29,cb8eb,Chair,Electronics,82.98,42.23,15,5,East,40.75
2024-03-30,ca35e,Smartphone,Accessories,1048.0,689.88,0,9,South,358.12
2024-03-31,e8453,Desk,Furniture,82.28,54.56,5,6,West,27.72
2024-04-01,6129b,Chair,Clothing,83.42,60.38,0,8,North,23.04
2024-04-02,2af52,Monitor,Furniture,234.09,148.89,10,6,South,85.2
2024-04-03,96fe2,Tablet,Furniture,198.71,106.14,0,7,East,92.57
2024-04-04,bb682,Chair,Electronics,852.49,710.58,5,6,North,141.91
2024-04-05,3362c,Tablet,Furniture,1147.59,956.67,5,7,South,190.92
2024-04-06,42dc1,Tablet,Furniture,1304.53,809.15,10,9,East,495.38
2024-04-07,bd1bb,Laptop,Furniture,1996.67,1440.37,5,1,East,556.3
2024-04-08,46ffc,Monitor,Clothing,351.39,228.3,20,8,South,123.09
2024-04-09,319a5,Mouse,Clothing,557.07,293.26,15,3,West,263.81
2024-04-10,9c026,Smartphone,Clothing,694.88,362.98,5,9,West,331.9
2024-04-11,5fff8,Headphones,Furniture,1871.55,1054.28,5,9,West,817.27
2024-04-12,ca3a0,Chair,Furniture,1084.2,664.11,5,4,East,420.09
2024-04-13,4aab1,Headphones,Furniture,687.91,446.55,15,8,South,241.36
2024-04-14,31838,Printer,Furniture,223.91,139.78,15,10,South,84.13
2024-04-15,2fecf,Keyboard,Electronics,1050.36,858.63,20,1,South,191.73
2024-04-16,77ac6,Keyboard,Electronics,1723.74,1465.23,10,3,East,258.51
2024-04-17,9ebe1,Mouse,Accessories,1283.31,926.2,15,3,East,357.11
2024-04-18,ee239,Chair,Electronics,1555.8,1382.59,0,2,East,173.21
2024-04-19,477af,Keyboard,Electronics,775.67,424.38,15,10,East,351.29
2024-04-20,f382c,Desk,Electronics,1878.01,1669.87,0,9,West,208.14
2024-04-21,9ae6a,Keyboard,Clothing,486.13,278.41,20,1,North,207.72
2024-04-22,f2533,Keyboard,Electronics,1535.9,1258.77,10,1,South,277.13
2024-04-23,9cc06,Mouse,Clothing,1598.42,1188.7,20,7,East,409.72
2024-04-24,d3b13,Laptop,Clothing,271.42,139.81,10,5,North,131.61
2024-04-25,f3c18,Desk,Accessories,1327.17,1180.64,0,7,West,146.53
2024-04-26,ed9ca,Desk,Clothing,424.93,359.66,5,4,East,65.27
2024-04-27,b2b40,Keyboard,Accessories,1467.63,934.22,15,8,West,533.41
2024-04-28,26182,Printer,Electronics,1177.06,856.31,5,9,West,320.75
2024-04-29,da92d,Headphones,Clothing,223.84,197.29,20,4,East,26.55
2024-04-30,d4181,Smartphone,Accessories,140.47,93.36,15,1,North,47.11
2024-05-01,269e9,Laptop,Electronics,1654.31,1129.76,10,10,West,524.55
2024-05-02,650a5,Keyboard,Clothing,494.76,338.98,5,1,South,155.78
2024-05-03,31546,Laptop,Furniture,1303.66,848.32,5,1,South,455.34
2024-05-04,7e053,Keyboard,Electronics,1233.2,810.97,20,7,East,422.23
2024-05-05,8b673,Laptop,Clothing,1986.66,1231.48,0,4,South,755.18
2024-05-06,2eb93,Printer,Furniture,771.86,621.55,5,3,South,150.31
2024-05-07,c3a1e,Chair,Electronics,350.63,224.27,20,10,East,126.36
2024-05-08,8f447,Smartphone,Clothing,1409.32,779.02,20,2,North,630.3
2024-05-09,e74f2,Chair,Electronics,674.25,540.56,20,7,North,133.69
2024-05-10,4a148,Tablet,Clothing,1730.15,1338.02,5,1,North,392.13
2024-05-11,bb2bc,Mouse,Electronics,451.76,334.5,0,6,South,117.26
2024-05-12,86170,Headphones,Clothing,1191.76,816.56,0,2,North,375.2
2024-05-13,eb88d,Mouse,Furniture,624.13,481.95,20,9,East,142.18
2024-05-14,91b4b,Keyboard,Accessories,717.79,469.24,15,10,West,248.55
2024-05-15,b3dd1,Tablet,Furniture,1904.29,1225.13,20,7,South,679.16
2024-05-16,2d911,Laptop,Clothing,1885.2,1636.85,20,9,North,248.35
2024-05-17,3f1fe,Headphones,Clothing,289.58,169.11,10,8,East,120.47
2024-05-18,41791,Tablet,Furniture,1883.9,1137.3,10,4,North,746.6
2024-05-19,1e919,Keyboard,Furniture,862.85,732.78,5,1,North,130.07
2024-05-20,41f49,Chair,Furniture,1205.11,870.03,5,2,South,335.08
2024-05-21,de1b4,Chair,Furniture,127.3,105.09,15,6,South,22.21
2024-05-22,5e774,Printer,Accessories,1140.91,664.84,15,2,West,476.07
2024-05-23,9cf69,Mouse,Furniture,617.85,408.09,15,4,North,209.76
2024-05-24,d8f6a,Tablet,Furniture,1032.7,584.95,5,9,East,447.75
2024-05-25,c7727,Laptop,Accessories,1169.0,801.71,15,4,East,367.29
2024-05-26,8508c,Smartphone,Accessories,1308.0,773.34,0,2,East,534.66
2024-05-27,dbe70,Monitor,Clothing,1136.64,601.26,0,4,West,535.38
2024-05-28,5f0f7,Headphones,Furniture,192.22,133.29,0,2,South,58.93
2024-05-29,84adc,Headphones,Electronics,1732.92,1430.51,10,10,South,302.41
2024-05-30,8e1ae,Headphones,Accessories,998.07,861.1,10,5,South,136.97
2024-05-31,18f8b,Chair,Clothing,783.23,430.94,0,3,North,352.29
2024-06-01,eef8a,Tablet,Furniture,1532.65,1269.56,20,5,West,263.09
2024-06-02,551c6,Headphones,Electronics,594.03,402.72,0,5,West,191.31
2024-06-03,506e7,Keyboard,Accessories,945.39,840.9,20,9,East,104.49
2024-06-04,2d7ff,Monitor,Accessories,316.22,191.54,20,10,West,124.68
2024-06-05,764d1,Desk,Electronics,320.79,163.02,20,9,West,157.77
2024-06-06,2611f,Printer,Electronics,1558.05,1036.45,5,6,South,521.6
2024-06-07,276b5,Mouse,Furniture,65.49,34.21,0,3,East,31.28
2024-06-08,a2024,Desk,Electronics,509.12,391.13,15,1,North,117.99
2024-06-09,c78f4,Mouse,Clothing,1302.26,1099.6,10,5,South,202.66
2024-06-10,49028,Smartphone,Furniture,496.98,425.51,10,3,North,71.47
2024-06-11,e80f1,Chair,Clothing,1264.08,666.74,20,9,South,597.34
2024-06-12,cb58d,Monitor,Furniture,457.77,328.5,20,5,North,129.27
2024-06-13,9606a,Smartphone,Accessories,1399.99,1186.32,20,1,West,213.67
2024-06-14,31f71,Tablet,Clothing,566.2,387.95,10,10,East,178.25
2024-06-15,5c6f5,Keyboard,Accessories,1202.51,1039.28,10,7,South,163.23
2024-06-16,deda6,Laptop,Electronics,986.65,809.3,5,8,East,177.35
2024-06-17,48649,Smartphone,Accessories,1575.41,1045.31,10,8,South,530.1
2024-06-18,370f8,Tablet,Clothing,997.06,669.68,5,5,East,327.38
2024-06-19,d3eef,Chair,Accessories,573.84,347.59,10,8,West,226.25
2024-06-20,61fda,Tablet,Furniture,1100.15,551.29,20,10,East,548.86
2024-06-21,4280e,Smartphone,Clothing,842.78,636.98,5,2,East,205.8
2024-06-22,f14b8,Mouse,Clothing,430.27,350.72,5,4,East,79.55
2024-06-23,6ce03,Headphones,Furniture,1316.92,917.17,10,3,West,399.75
2024-06-24,da43d,Printer,Clothing,931.21,836.2,15,8,North,95.01
2024-06-25,89273,Desk,Furniture,1515.68,1330.46,20,4,East,185.22
2024-06-26,c7a45,Printer,Clothing,825.74,473.1,5,2,East,352.64
2024-06-27,2f63a,Laptop,Accessories,1681.35,1112.6,5,4,East,568.75
2024-06-28,6bec1,Chair,Furniture,1598.15,884.35,20,2,East,713.8
2024-06-29,50604,Headphones,Furniture,862.59,537.0,0,4,East,325.59
2024-06-30,3b8f8,Laptop,Clothing,583.38,474.23,15,6,North,109.15
2024-07-01,dd828,Smartphone,Accessories,364.8,253.29,15,6,West,111.51
2024-07-02,63fbe,Headphones,Accessories,291.45,198.78,20,2,North,92.67
2024-07-03,d49cc,Smartphone,Clothing,1611.34,1069.08,10,7,East,542.26
2024-07-04,e2f0e,Tablet,Accessories,885.36,679.96,20,3,West,205.4
2024-07-05,56ebf,Printer,Furniture,1966.48,1139.33,15,7,South,827.15
2024-07-06,33cd9,Mouse,Electronics,789.08,673.69,20,1,North,115.39
2024-07-07,d1cea,Smartphone,Accessories,1017.35,648.32,20,1,North,369.03
2024-07-08,41e4a,Monitor,Electronics,723.53,412.81,0,8,West,310.72
2024-07-09,4ef78,Headphones,Accessories,129.88,93.06,0,1,South,36.82
2024-07-10,a7631,Smartphone,Electronics,445.9,366.84,0,5,East,79.06
2024-07-11,96f87,Headphones,Clothing,637.6,413.86,15,10,West,223.74
2024-07-12,247b6,Laptop,Furniture,1228.79,843.58,10,5,North,385.21
2024-07-13,5b400,Tablet,Accessories,1531.94,1144.59,5,5,South,387.35
2024-07-14,e47e5,Printer,Clothing,675.39,531.41,15,10,West,143.98
2024-07-15,cf354,Smartphone,Electronics,918.45,608.85,5,6,West,309.6
2024-07-16,55fc1,Printer,Furniture,1946.48,1106.17,0,5,East,840.31
2024-07-17,1f3d2,Laptop,Clothing,1751.29,1295.41,5,8,West,455.88
2024-07-18,f3262,Monitor,Accessories,1576.47,1394.73,0,7,North,181.74
2023-07-20,e374a,Printer,Clothing,1607.63,1446.4,5,2,East,161.23
2023-07-21,938ff,Smartphone,Electronics,414.52,267.92,10,2,North,146.6
2023-07-22,2c443,Chair,Furniture,1904.86,1092.17,15,9,West,812.69
2023-07-23,ecd5a,Printer,Furniture,260.87,203.4,5,4,East,57.47
2023-07-24,edb17,Laptop,Accessories,1447.47,1055.23,20,10,North,392.24
2023-07-25,c8187,Monitor,Clothing,358.19,252.06,5,2,North,106.13
2023-07-26,4a9fc,Monitor,Accessories,449.31,358.91,10,6,West,90.4
2023-07-27,8d741,Laptop,Electronics,1088.43,638.01,20,7,South,450.42
2023-07-28,92c45,Printer,Accessories,1185.82,678.96,15,4,East,506.86
2023-07-29,b82ca,Smartphone,Accessories,484.59,266.85,20,7,West,217.74
2023-07-30,d8c7f,Desk,Electronics,800.0,608.5,10,6,North,191.5
2023-07-31,20cd7,Printer,Electronics,1404.6,804.58,10,10,East,600.02
2023-08-01,48bc6,Monitor,Furniture,1081.56,757.31,0,9,South,324.25
2023-08-02,c8c93,Monitor,Clothing,880.98,584.06,5,6,East,296.92
2023-08-03,c0394,Headphones,Accessories,583.49,305.28,0,3,North,278.21
2023-08-04,3f244,Chair,Clothing,324.04,234.39,15,4,West,89.65
2023-08-05,9b76a,Laptop,Clothing,454.32,406.5,0,5,West,47.82
2023-08-06,5361b,Desk,Clothing,1374.76,1201.45,10,3,North,173.31
2023-08-07,42c1c,Chair,Furniture,925.09,467.9,10,5,West,457.19
2023-08-08,e4383,Headphones,Clothing,511.46,383.26,20,4,North,128.2
2023-08-09,7a19e,Headphones,Furniture,667.11,355.08,0,4,East,312.03
2023-08-10,49a54,Headphones,Accessories,482.46,411.54,0,7,East,70.92
2023-08-11,9084a,Headphones,Electronics,653.74,392.74,5,5,East,261.0
2023-08-12,be161,Headphones,Furniture,1898.07,1545.0,20,8,North,353.07
2023-08-13,6389b,Smartphone,Electronics,1370.81,796.32,15,9,East,574.49
2023-08-14,a77ae,Mouse,Accessories,167.38,111.21,10,9,East,56.17
2023-08-15,326c0,Tablet,Clothing,1409.15,1034.85,0,3,East,374.3
2023-08-16,adecb,Headphones,Clothing,796.87,576.37,10,10,East,220.5
2023-08-17,f2984,Chair,Electronics,1048.72,707.55,5,5,North,341.17
2023-08-18,2b72e,Tablet,Furniture,367.65,221.97,5,7,East,145.68
2023-08-19,9d9b4,Desk,Furniture,798.56,704.59,15,4,South,93.97
2023-08-20,6205d,Smartphone,Furniture,331.97,286.92,20,9,West,45.05
2023-08-21,5e9ae,Smartphone,Electronics,1369.71,856.67,10,10,North,513.04
2023-08-22,1f1d4,Desk,Clothing,1469.54,1063.43,10,10,East,406.11
2023-08-23,ebdb4,Mouse,Accessories,108.1,77.09,0,1,South,31.01
2023-08-24,8a609,Keyboard,Accessories,1678.32,1224.17,0,9,West,454.15
2023-08-25,dfea2,Monitor,Clothing,271.77,154.27,15,9,East,117.5
2023-08-26,a2bb5,Desk,Electronics,971.9,873.51,10,8,West,98.39
2023-08-27,5ee45,Desk,Electronics,1276.02,799.31,5,1,North,476.71
2023-08-28,7acc0,Printer,Clothing,409.63,269.72,0,5,East,139.91
2023-08-29,e3f44,Tablet,Accessories,411.83,232.43,5,10,West,179.4
2023-08-30,38e2f,Mouse,Electronics,871.95,619.29,20,6,West,252.66
2023-08-31,8a1ce,Smartphone,Clothing,1127.29,984.38,15,10,West,142.91
2023-09-01,bbee5,Chair,Clothing,727.53,500.64,15,1,West,226.89
2023-09-02,a456d,Desk,Electronics,389.31,242.67,5,5,South,146.64
2023-09-03,dd9b1,Printer,Clothing,971.88,499.49,20,6,East,472.39
2023-09-04,7aa00,Headphones,Electronics,494.87,273.5,20,2,North,221.37
2023-09-05,819ac,Chair,Furniture,1080.62,806.36,10,6,North,274.26
2023-09-06,5472b,Mouse,Furniture,392.66,272.75,15,8,North,119.91
2023-09-07,411b6,Tablet,Clothing,1662.09,1327.04,20,3,South,335.05
2023-09-08,438f1,Mouse,Furniture,1915.73,1574.35,5,9,West,341.38
2023-09-09,6275d,Desk,Accessories,602.84,414.33,10,3,West,188.51
2023-09-10,56183,Smartphone,Furniture,1357.52,855.14,5,3,North,502.38
2023-09-11,69f35,Laptop,Electronics,852.83,499.07,5,3,South,353.76
2023-09-12,4ff1a,Monitor,Accessories,1095.53,760.55,15,7,East,334.98
2023-09-13,714ec,Smartphone,Furniture,276.67,229.23,15,6,North,47.44
2023-09-14,df344,Printer,Electronics,505.51,391.63,15,2,West,113.88
2023-09-15,d1937,Monitor,Clothing,1141.58,953.1,15,1,South,188.48
2023-09-16,d8521,Headphones,Furniture,492.02,310.6,10,9,West,181.42
2023-09-17,342a3,Chair,Clothing,1898.03,1233.37,15,3,South,664.66
2023-09-18,64d35,Headphones,Electronics,877.69,772.73,0,10,North,104.96
2023-09-19,c97a5,Laptop,Electronics,1496.73,1107.59,5,4,West,389.14
2023-09-20,9dbb2,Headphones,Furniture,1748.54,1302.2,15,4,North,446.34
2023-09-21,f0f35,Keyboard,Clothing,106.17,95.39,20,6,East,10.78
2023-09-22,6522e,Headphones,Clothing,1492.78,793.4,15,2,West,699.38
2023-09-23,c6c54,Headphones,Accessories,487.22,353.41,20,7,East,133.81
2023-09-24,4530d,Keyboard,Furniture,139.85,75.16,20,9,East,64.69
